section_id,circle,section,queries_tried,geocode_status,query_used,n_candidates,lat,lon,osm_name,osm_category,osm_type,osm_place_rank,osm_importance,other_candidates,geocode_source,retry_decision
HABSIGUDA_MALKAJGIRI,HABSIGUDA,MALKAJGIRI,1,found,"Malkajgiri, Hyderabad, Telangana",2.0,17.4511764,78.5368997,"Malkajgiri, Hyderabad, Malkajgiri mandal, Medchal–Malkajgiri, Telangana, 500017, India",place,town,18.0,0.1600683627069504,"[{""name"": ""Malkajgiri, street number 16, Mallikarjuna Nagar, Ward 141 Gautham Nagar, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Malkajgiri mandal, Medchal\u2013Malkajgiri, Telangana, 500017, India"", ""lat"": ""17.4483438"", ""lon"": ""78.5289727""}]",first run,
HABSIGUDA_MALLAPUR,HABSIGUDA,MALLAPUR,1,found,"Mallapur, Hyderabad, Telangana",1.0,17.4405369,78.5788551,"Mallapur, Ward 5 Mallapur, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Uppal mandal, Medchal–Malkajgiri, Telangana, 500076, India",place,neighbourhood,24.0,0.3222121788159481,[],first run,
HABSIGUDA_MEDIPALLY,HABSIGUDA,MEDIPALLY,1,found,"Medipally, Hyderabad, Telangana",1.0,17.4158985,78.6018454,"Shanthi Vanam Medipally Park, Medpally, Chengicherla, Medipally mandal, Hyderabad, Telangana, 500098, India",leisure,park,24.0,0.0800536987869077,[],first run,
HABSIGUDA_MOULAALI,HABSIGUDA,MOULAALI,3,found,"Moula Ali, Hyderabad, Telangana",2.0,17.46171,78.5571396,"Moula Ali, Ward 138 Moula Ali, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Malkajgiri mandal, Medchal–Malkajgiri, Telangana, 500040, India",place,suburb,19.0,0.1467350293736171,"[{""name"": ""Moula Ali, Maula Ali Flyover, Ambedkar Nagar, Ward 139 East Anand Bagh, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Malkajgiri mandal, Medchal\u2013Malkajgiri, Telangana, 500076, India"", ""lat"": ""17.4407394"", ""lon"": ""78.5506697""}]",first run,
HABSIGUDA_NACHARAM,HABSIGUDA,NACHARAM,1,found,"Nacharam, Hyderabad, Telangana",1.0,17.4284936,78.5528098,"Nacharam, Ward 6 Nacharam, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Uppal mandal, Medchal–Malkajgiri, Telangana, 500076, India",place,suburb,19.0,0.1467350293736171,[],first run,
HABSIGUDA_NAGARAM,HABSIGUDA,NAGARAM,1,found,"Nagaram, Hyderabad, Telangana",1.0,17.4910113,78.613677,"Nagaram sarpanch house, Rampally Main Road, Nagaram, Hyderabad, Keesara mandal, Medchal–Malkajgiri, Telangana, 500083, India",building,house,30.0,5.36987869077137e-05,[],first run,
HABSIGUDA_NARAPALLY,HABSIGUDA,NARAPALLY,1,found,"Narapally, Hyderabad, Telangana",2.0,17.4249113,78.6202968,"Narapally - ii, Hyderabad-Janagam Highway, Peerzadiguda, Ghatkesar mandal, Medipally mandal, Medchal–Malkajgiri, Telangana, 500098, India",amenity,childcare,30.0,5.36987869077137e-05,"[{""name"": ""Narapally - I, Hyderabad-Janagam Highway, Peerzadiguda, Ghatkesar mandal, Medipally mandal, Medchal\u2013Malkajgiri, Telangana, 500098, India"", ""lat"": ""17.4176115"", ""lon"": ""78.6266559""}]",first run,
HABSIGUDA_NEREDMET,HABSIGUDA,NEREDMET,1,found,"Neredmet, Hyderabad, Telangana",3.0,17.470446,78.5360054,"Neredmet, Ward 140 Malkajgiri, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Malkajgiri mandal, Medchal–Malkajgiri, Telangana, 500056, India",place,suburb,19.0,0.1467350293736171,"[{""name"": ""Neredmet, Malkajagiri Road, Kakatiya Nagar, Safilguda, Ward 136 Neredmet, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Malkajgiri mandal, Medchal\u2013Malkajgiri, Telangana, 500056, India"", ""lat"": ""17.4780888"", ""lon"": ""78.5366517""}, {""name"": ""Neredmet, Malkajgiri - Neredmet Road, Ramakrishnapuram, Neredmet, Ward 140 Malkajgiri, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Malkajgiri mandal, Medchal\u2013Malkajgiri, Telangana, 500056, India"", ""lat"": ""17.4723112"", ""lon"": ""78.5387358""}]",first run,
HABSIGUDA_PEERJADIGUDA,HABSIGUDA,PEERJADIGUDA,1,found,"Peerjadiguda, Hyderabad, Telangana",1.0,17.4078747,78.6022666,"Urban Primary Health Centre, Peerjadiguda, Hyderabad-Janagam Highway, Boduppal, Chengicherla, Medipally mandal, Medchal–Malkajgiri, Telangana, 500098, India",amenity,clinic,30.0,5.36987869077137e-05,[],first run,
HABSIGUDA_RAMANTHAPUR,HABSIGUDA,RAMANTHAPUR,1,found,"Ramanthapur, Hyderabad, Telangana",3.0,17.3885044,78.5371677,"Ward 9 Ramanthapur, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Uppal mandal, Medchal–Malkajgiri, Telangana, India",boundary,administrative,20.0,0.1334016960402838,"[{""name"": ""ramanthapur lake, Habsiguda, Ward 8 Habsiguda, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Uppal mandal, Medchal\u2013Malkajgiri, Telangana, India"", ""lat"": ""17.4018585"", ""lon"": ""78.5403825""}, {""name"": ""Ramanthapur Cheruvu, Habsiguda, Ward 8 Habsiguda, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Uppal mandal, Medchal\u2013Malkajgiri, Telangana, India"", ""lat"": ""17.4016390"", ""lon"": ""78.5403749""}]",first run,
HABSIGUDA_SAINIKPURI,HABSIGUDA,SAINIKPURI,1,found,"Sainikpuri, Hyderabad, Telangana",1.0,17.4892154,78.5424889,"Sainikpuri, Ward 1 Kapra, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Kapra mandal, Medchal–Malkajgiri, Telangana, 500094, India",place,suburb,19.0,0.1467350293736171,[],first run,
HABSIGUDA_UPPAL,HABSIGUDA,UPPAL,1,found,"Uppal, Hyderabad, Telangana",2.0,17.4025091,78.5612562,"Uppal, Ward 7 Chilka Nagar, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Uppal mandal, Medchal–Malkajgiri, Telangana, 500039, India",place,suburb,19.0,0.3769466319690271,"[{""name"": ""Uppal, Inner Ring Road, Saraswati Colony, Ward 10 Uppal, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Uppal mandal, Medchal\u2013Malkajgiri, Telangana, 500039, India"", ""lat"": ""17.4001610"", ""lon"": ""78.5601834""}]",first run,
HABSIGUDA_UPPAL_BAGAYATH,HABSIGUDA,UPPAL BAGAYATH,4,not_found,,,,,,,,,,,,retry found nothing - kept first run
HABSIGUDA_YAPRAL,HABSIGUDA,YAPRAL,1,found,"Yapral, Hyderabad, Telangana",1.0,17.5030543,78.5407976,"Yapral, Ward 136 Neredmet, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Alwal mandal, Medchal–Malkajgiri, Telangana, 500094, India",place,suburb,19.0,0.3656661556590361,[],first run,
HYDERABAD_CENTRAL_ABIDS,HYDERABAD CENTRAL,ABIDS,1,found,"Abids, Hyderabad, Telangana",1.0,17.3894783,78.477182,"Abids, Ward 77 Jambagh, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500095, India",place,suburb,19.0,0.3715489711446089,[],first run,
HYDERABAD_CENTRAL_AMBERPET,HYDERABAD CENTRAL,AMBERPET,1,found,"Amberpet, Hyderabad",3.0,17.3978928,78.5175088,"Ward 84 Bagh Amberpet, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Amberpet mandal, Hyderabad, Telangana, 353535, India",boundary,administrative,20.0,0.3694915076724792,"[{""score"": 5.16, ""km_from_expected"": 5.16, ""query"": ""Amberpet, Hyderabad"", ""lat"": 17.385699, ""lon"": 78.5218948, ""name"": ""Ward 83 Amberpet, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Amberpet mandal, Hyderabad, Telangana, 500013, India"", ""category"": ""boundary"", ""type"": ""administrative"", ""place_rank"": 20}, {""score"": 14.14, ""km_from_expected"": 4.14, ""query"": ""Amberpet, Hyderabad"", ""lat"": 17.3861776, ""lon"": 78.5114709, ""name"": ""Amberpet mandal, Hyderabad, Telangana, India"", ""category"": ""boundary"", ""type"": ""administrative"", ""place_rank"": 12}]",retry,retry accepted (score 4.3 vs 14.1)
HYDERABAD_CENTRAL_GOLCONDA,HYDERABAD CENTRAL,GOLCONDA,1,found,"Golconda, Hyderabad, Telangana",2.0,17.3873294,78.4057336,"Golconda, Ward 67 Golconda, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Golconda mandal, Hyderabad, Telangana, 500008, India",place,suburb,19.0,0.1467350293736171,"[{""name"": ""Golconda mandal, Hyderabad, Telangana, 500048, India"", ""lat"": ""17.3823146"", ""lon"": ""78.4120254""}]",first run,retry not better (score 7.8 vs 7.8) - kept first run
HYDERABAD_CENTRAL_GOLNAKA,HYDERABAD CENTRAL,GOLNAKA,1,found,"Golnaka, Hyderabad, Telangana",2.0,17.3901064,78.5083605,"Golnaka, Ward 82 Golnaka, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Amberpet mandal, Hyderabad, Telangana, 500044, India",place,neighbourhood,24.0,0.0800683627069504,"[{""name"": ""Ward 82 Golnaka, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Amberpet mandal, Hyderabad, Telangana, India"", ""lat"": ""17.3867837"", ""lon"": ""78.5072175""}]",first run,
HYDERABAD_CENTRAL_GUNFOUNDRY,HYDERABAD CENTRAL,GUNFOUNDRY,1,found,"Gunfoundry, Hyderabad, Telangana",3.0,17.3936441,78.4756654,"Ward 78 Gunfoundry, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, India",boundary,administrative,20.0,0.1334016960402838,"[{""name"": ""Gunfoundry Street Number 3, Gun Foundry, Ward 78 Gunfoundry, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500001, India"", ""lat"": ""17.3947505"", ""lon"": ""78.4777361""}, {""name"": ""Gunfoundry Street Number 5, Gun Foundry, Ward 78 Gunfoundry, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500001, India"", ""lat"": ""17.3946220"", ""lon"": ""78.4792206""}]",first run,
HYDERABAD_CENTRAL_HIMAYAT_NAGAR,HYDERABAD CENTRAL,HIMAYAT NAGAR,1,found,"Himayat Nagar, Hyderabad, Telangana",1.0,17.4039678,78.483456,"Himayat Nagar, Ward 79 Himayath Nagar, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Himayatnagar mandal, Hyderabad, Telangana, 500029, India",place,suburb,19.0,0.3690253809065361,[],first run,
HYDERABAD_CENTRAL_KAVADIGUDA,HYDERABAD CENTRAL,KAVADIGUDA,1,found,"Kavadiguda, Hyderabad, Telangana",1.0,17.4227022,78.4917695,"Kavadiguda, Ward 90 Kavadiguda, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Musheerabad mandal, Hyderabad, Telangana, 500080, India",place,suburb,19.0,0.1467350293736171,[],first run,
HYDERABAD_CENTRAL_LANGER_HOUSE,HYDERABAD CENTRAL,LANGER HOUSE,1,found,"Langer House, Hyderabad, Telangana",1.0,17.37331,78.41387,"ICICI Bank Langer House, Hyderabad - Branch & ATM, NH163, Reddy Colony, Golconda, Ward 66 Langar Houz, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Golconda mandal, Hyderabad, Telangana, 500008, India",amenity,bank,30.0,6.836270695043896e-05,[],first run,retry not better (score 10.5 vs 10.5) - kept first run
HYDERABAD_CENTRAL_RETHI_BOWLI,HYDERABAD CENTRAL,RETHI BOWLI,2,found,"Rethibowli, Hyderabad",,17.3937454,78.4289691,"Rethibowli, Mehdipatnam, Ward 70 Mehdipatnam, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Asif Nagar mandal, Hyderabad, Telangana, 500028, India",place,neighbourhood,24.0,,"[{""score"": 8.0, ""km_from_expected"": 5.0, ""query"": ""Rethibowli, Hyderabad"", ""lat"": 17.3957045, ""lon"": 78.4308438, ""name"": ""Rethibowli, Golkonda Road, P&T Colony, Mehdipatnam, Ward 70 Mehdipatnam, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Asif Nagar mandal, Hyderabad, Telangana, 500028, India"", ""category"": ""highway"", ""type"": ""bus_stop"", ""place_rank"": 30}, {""score"": 8.01, ""km_from_expected"": 5.01, ""query"": ""Rethibowli, Hyderabad"", ""lat"": 17.3960184, ""lon"": 78.4307445, ""name"": ""Rethibowli, Golkonda Road, Ward 69 Nanal Nagar, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Asif Nagar mandal, Hyderabad, Telangana, 500028, India"", ""category"": ""highway"", ""type"": ""bus_stop"", ""place_rank"": 30}, {""score"": 13.4, ""km_from_expected"": 5.4, ""query"": ""Rethibowli, Hyderabad"", ""lat"": 17.3959377, ""lon"": 78.4270188, ""name"": ""Nanalnagar, Old Bombay Highway, Yousufain Hills, Tolichowki, Ward 69 Nanal Nagar, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, Hyderabad, Telangana, 500028, India"", ""category"": ""highway"", ""type"": ""bus_stop"", ""place_rank"": 30}]",retry,retry accepted (first run found nothing)
HYDERABAD_CENTRAL_SAIFABAD,HYDERABAD CENTRAL,SAIFABAD,1,found,"Saifabad, Hyderabad, Telangana",1.0,17.4047878,78.4658367,"Saifabad, Ward 91 Khairatabad, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Khairatabad mandal, Hyderabad, Telangana, 500004, India",place,suburb,19.0,0.1467350293736171,[],first run,
HYDERABAD_CENTRAL_SHAIKPET,HYDERABAD CENTRAL,SHAIKPET,1,found,"Shaikpet, Hyderabad, Telangana",2.0,17.4057955,78.4006536,"Shaikpet, Ward 94 Shaikpet, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, Hyderabad, Telangana, 500110, India",place,suburb,19.0,0.1467350293736171,"[{""name"": ""Shaikpet mandal, Hyderabad, Telangana, India"", ""lat"": ""17.4134056"", ""lon"": ""78.4275478""}]",first run,retry not better (score 8.1 vs 8.1) - kept first run
HYDERABAD_CENTRAL_SHANKARMUTT,HYDERABAD CENTRAL,SHANKARMUTT,2,not_found,,,,,,,,,,,,retry found nothing - kept first run
HYDERABAD_CENTRAL_SOMAJIGUDA,HYDERABAD CENTRAL,SOMAJIGUDA,1,found,"Somajiguda, Hyderabad, Telangana",1.0,17.4255053,78.4585197,"Somajiguda, Ward 97 Somajiguda, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Khairatabad mandal, Hyderabad, Telangana, 500082, India",place,suburb,19.0,0.3699543402288119,[],first run,
HYDERABAD_CENTRAL_SURYANAGAR,HYDERABAD CENTRAL,SURYANAGAR,1,found,"Suryanagar, Hyderabad",3.0,17.3933139,78.5610005,"SuryaNagar Colony Road, Saraswati Colony, Ward 10 Uppal, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Uppal mandal, Medchal–Malkajgiri, Telangana, 500060, India",highway,secondary,26.0,6.836270695043896e-05,"[{""score"": 12.13, ""km_from_expected"": 9.13, ""query"": ""Suryanagar, Hyderabad"", ""lat"": 17.399865, ""lon"": 78.5631254, ""name"": ""SuryaNagar Colony Road, Laxma Reddy Colony, Ward 10 Uppal, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Uppal mandal, Medchal\u2013Malkajgiri, Telangana, 500039, India"", ""category"": ""highway"", ""type"": ""secondary"", ""place_rank"": 26}, {""score"": 14.56, ""km_from_expected"": 11.56, ""query"": ""Suryanagar, Hyderabad"", ""lat"": 17.444727, ""lon"": 78.5773972, ""name"": ""Suryanagar, FCI Godown Road, Chandrapuri Colony, Ward 5 Mallapur, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Uppal mandal, Medchal\u2013Malkajgiri, Telangana, 500076, India"", ""category"": ""amenity"", ""type"": ""childcare"", ""place_rank"": 30}, {""score"": 15.81, ""km_from_expected"": 12.81, ""query"": ""Suryanagar, Hyderabad"", ""lat"": 17.5158639, ""lon"": 78.506077, ""name"": ""Suryanagar (ward no-23), Surya Nagar Colony Road, Macha Bolarum, Bolarum, Ward 133 Macha Bolarum, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Alwal mandal, Medchal\u2013Malkajgiri, Telangana, 500100, India"", ""category"": ""amenity"", ""type"": ""childcare"", ""place_rank"": 30}]",retry,retry accepted (score 12.0 vs 14.6)
HYDERABAD_CENTRAL_VIJAYA_NAGAR_COLONY,HYDERABAD CENTRAL,VIJAYA NAGAR COLONY,1,found,"Vijaya Nagar Colony, Mehdipatnam",1.0,17.3893119,78.4422313,"Sri Vijaya Hospitals, Hill colony Rd, Murad Nagar, Gudimalkapur, Ward 70 Mehdipatnam, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Asif Nagar mandal, Hyderabad, Telangana, 500028, India",amenity,hospital,30.0,6.836270695043896e-05,"[{""score"": 7.24, ""km_from_expected"": 4.24, ""query"": ""Vijaya Nagar Colony, Mehdipatnam"", ""lat"": 17.3946261, ""lon"": 78.4384798, ""name"": ""Vijaya Diagnostic Centre, Golkonda Road, P&T Colony, Mehdipatnam, Ward 70 Mehdipatnam, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Asif Nagar mandal, Hyderabad, Telangana, 500028, India"", ""category"": ""amenity"", ""type"": ""hospital"", ""place_rank"": 30}, {""score"": 16.37, ""km_from_expected"": 13.37, ""query"": ""Vijaya Nagar Colony, Hyderabad"", ""lat"": 17.3304768, ""lon"": 78.5768552, ""name"": ""vijaya fancy store, S.No, 24, Kamala Nagar Rd, Huda Sai Nagar Colony, Hyderabad, Telangana 500070, Raithu Bazar Road, Raithu Bazar, Vanasthalipuram, Ward 13 Hayath Nagar, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Ranga Reddy, Telangana, 500070, India"", ""category"": ""shop"", ""type"": ""fashion_accessories"", ""place_rank"": 30}]",retry,retry accepted (score 7.1 vs 16.4)
HYDERABAD_SOUTH_ATTAPUR,HYDERABAD SOUTH,ATTAPUR,1,found,"Attapur, Hyderabad, Telangana",2.0,17.3672244,78.4307278,"Attapur, Ward 61 Attapur, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Rajendranagar mandal, Ranga Reddy, Telangana, 500048, India",place,suburb,19.0,0.1467350293736171,"[{""name"": ""Attapur, Old Mumbai Highway, Anand Nagar, Chandanagar, Lingampally, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Serilingampalle mandal, Ranga Reddy, Telangana, 500019, India"", ""lat"": ""17.4807899"", ""lon"": ""78.3224815""}]",first run,
HYDERABAD_SOUTH_CHANCHALGUDA,HYDERABAD SOUTH,CHANCHALGUDA,1,found,"Chanchalguda, Hyderabad, Telangana",1.0,17.3673732,78.4965799,"Chanchalguda, Ward 29 Chawni, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Charminar mandal, Hyderabad, Telangana, 500024, India",place,neighbourhood,24.0,0.3671269716331574,[],first run,
HYDERABAD_SOUTH_CHANDRAYANA_GUTTA,HYDERABAD SOUTH,CHANDRAYANA GUTTA,2,found,"Chandrayangutta, Hyderabad",,17.3246955,78.4813558,"Chandrayangutta, Ward 43 Chandrayangutta, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Bandlaguda mandal, Hyderabad, Telangana, 500005, India",place,suburb,19.0,,"[{""score"": 7.39, ""km_from_expected"": 4.39, ""query"": ""Chandrayanagutta, Hyderabad"", ""lat"": 17.3354173, ""lon"": 78.517776, ""name"": ""Chandrayanagutta Sub Station, rci road, Mithila Nagar, Karmanghat, Jillelaguda, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Bandlaguda mandal, Hyderabad, Telangana, 500097, India"", ""category"": ""building"", ""type"": ""substation"", ""place_rank"": 30}, {""score"": 8.3, ""km_from_expected"": 5.3, ""query"": ""Chandrayanagutta, Hyderabad"", ""lat"": 17.3071827, ""lon"": 78.4378724, ""name"": ""Nimra Colony Chandrayanagutta  (Basti Dawakhana), Temple Road, Katedan, Ward 59 Mailardevpally, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Rajendranagar mandal, Ranga Reddy, Telangana, 500077, India"", ""category"": ""amenity"", ""type"": ""health_post"", ""place_rank"": 30}, {""score"": 12.32, ""km_from_expected"": 4.32, ""query"": ""Chandrayanagutta, Hyderabad"", ""lat"": 17.3757979, ""lon"": 78.4710462, ""name"": ""Fathima Nagar , Chandrayanagutta (Basthi Dawakhana), Begum Bazar Road, Feelkhana, Afzalgunj, Ward 50 Begum Bazar, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500012, India"", ""category"": ""amenity"", ""type"": ""health_post"", ""place_rank"": 30}]",retry,retry accepted (first run found nothing)
HYDERABAD_SOUTH_CHATRINAKA,HYDERABAD SOUTH,CHATRINAKA,1,found,"Chatrinaka, Hyderabad, Telangana",1.0,17.3420099,78.4777649,"Chatrinaka, Ward 45 Jangammet, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Bandlaguda mandal, Hyderabad, Telangana, 500065, India",place,neighbourhood,24.0,0.0800683627069504,[],first run,
HYDERABAD_SOUTH_CHUDI_BAZAR,HYDERABAD SOUTH,CHUDI BAZAR,1,found,"Chudi Bazar, Hyderabad, Telangana",2.0,17.3738134,78.4647791,"Chudi Bazaar, Begum Bazaar, Ward 50 Begum Bazar, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500002, India",place,neighbourhood,24.0,0.0800683627069504,"[{""name"": ""Chudi Bazar, \u0645\u0633\u0644\u0645 \u062c\u0646\u06af \u067e\u0644\u06d4, Goshamahal, Ward 51 Goshamahal, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500002, India"", ""lat"": ""17.3708409"", ""lon"": ""78.4676899""}]",first run,
HYDERABAD_SOUTH_DATTATREYA_COLONY,HYDERABAD SOUTH,DATTATREYA COLONY,1,found,"Dattatreya Colony, Hyderabad, Telangana",1.0,17.5110985,78.4052903,"Dattatreya Colony, Gajularamaram, Ward 124 Alwyn Colony, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Quthbullapur mandal, Medchal–Malkajgiri, Telangana, 501002, India",place,neighbourhood,24.0,0.0800683627069504,[],first run,retry not better (score 16.3 vs 16.3) - kept first run
HYDERABAD_SOUTH_FALAKNUMA,HYDERABAD SOUTH,FALAKNUMA,1,found,"Falaknuma, Hyderabad, Telangana",2.0,17.3326604,78.4751984,"Falaknuma, Quadri chaman road, Jangamet, Ward 45 Jangammet, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Bandlaguda mandal, Hyderabad, Telangana, 500065, India",railway,station,30.0,0.2562004762132184,"[{""name"": ""Falaknuma, Ward 46 Falaknuma, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Bandlaguda mandal, Hyderabad, Telangana, 500005, India"", ""lat"": ""17.3336530"", ""lon"": ""78.4677481""}]",first run,
HYDERABAD_SOUTH_HUSSAINI_ALAM,HYDERABAD SOUTH,HUSSAINI ALAM,1,found,"Hussaini Alam, Hyderabad, Telangana",1.0,17.361886,78.4667506,"Hussaini Alam, Ward 52 Puranapool, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Bahadurpura mandal, Hyderabad, Telangana, 500064, India",place,suburb,19.0,0.1467350293736171,[],first run,
HYDERABAD_SOUTH_KARWAN,HYDERABAD SOUTH,KARWAN,1,found,"Karwan, Hyderabad, Telangana",3.0,17.376013,78.4331894,"Ward 65 Karwan, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Asif Nagar mandal, Hyderabad, Telangana, India",boundary,administrative,20.0,0.1334016960402838,"[{""name"": ""Karwan Sahu, Ward 65 Karwan, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Asif Nagar mandal, Hyderabad, Telangana, 500264, India"", ""lat"": ""17.3734894"", ""lon"": ""78.4412105""}, {""name"": ""Karwan road, Tappa Chabutara, Ward 71 Gudimalkapur, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Asif Nagar mandal, Hyderabad, Telangana, 500264, India"", ""lat"": ""17.3771163"", ""lon"": ""78.4426492""}]",first run,
HYDERABAD_SOUTH_KISHANBAGH,HYDERABAD SOUTH,KISHANBAGH,1,found,"Kishanbagh, Hyderabad, Telangana",1.0,17.3608327,78.4427483,"Ward 56 Kishanbagh, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Bahadurpura mandal, Hyderabad, Telangana, India",boundary,administrative,20.0,0.1334016960402838,[],first run,
HYDERABAD_SOUTH_MOGHAL_PURA,HYDERABAD SOUTH,MOGHAL PURA,2,found,"Moghalpura, Hyderabad",,17.3575281,78.4770839,"Moghalpura, Ward 32 Patthergatti, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Charminar mandal, Hyderabad, Telangana, 500065, India",place,suburb,19.0,,[],retry,retry accepted (first run found nothing)
HYDERABAD_SOUTH_PUTLI_BOWLI,HYDERABAD SOUTH,PUTLI BOWLI,2,not_found,,,,,,,,,,,,retry found nothing - kept first run
HYDERABAD_SOUTH_SAIDABAD,HYDERABAD SOUTH,SAIDABAD,1,found,"Saidabad, Hyderabad, Telangana",1.0,17.359533,78.5147979,"Saidabad mandal, Hyderabad, Telangana, 500059, India",boundary,administrative,12.0,0.117343284699199,[],first run,retry rejected: name doesn't match (St joseph's public school)
HYDERABAD_SOUTH_SANTOSHNAGAR,HYDERABAD SOUTH,SANTOSHNAGAR,1,found,"Santoshnagar, Hyderabad, Telangana",1.0,17.3467185,78.5081947,"Santoshnagar, Santosh Nagar Main ROad, Sanjeevaiah Nagar, Ward 39 Santhosh Nagar, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Saroornagar mandal, Ranga Reddy, Telangana, 500059, India",highway,bus_stop,30.0,6.836270695043896e-05,[],first run,
HYDERABAD_SOUTH_TROOP_BAZAR,HYDERABAD SOUTH,TROOP BAZAR,1,found,"Troop Bazar, Hyderabad, Telangana",1.0,17.3849929,78.4785324,"Troop Bazaar, Abids, Ward 77 Jambagh, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500095, India",place,neighbourhood,24.0,0.0800683627069504,[],first run,
MEDCHAL_ALIABAD,MEDCHAL,ALIABAD,1,found,"Aliabad, Hyderabad, Telangana",1.0,17.34563,78.4726799,"Aliabad, Ward 48 Shah Ali Banda, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Bahadurpura mandal, Hyderabad, Telangana, 500065, India",place,suburb,19.0,0.1467350293736171,[],first run,retry not better (score 20.2 vs 20.2) - kept first run
